INFO 2025-02-21 05:55:12,207 autoreload Watching for file changes with StatReloader
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/attendance/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/accounts/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/inventory/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/notifications/locale with glob **/*.mo.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/static with glob **/*.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static with glob **/*.
DEBUG 2025-02-21 06:02:43,924 autoreload Watching dir /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/static with glob **/*.
DEBUG 2025-02-21 06:02:43,975 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/parser.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/base/schema.py first seen with mtime 1737948049.7421625
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/formatting_structure/build.py first seen with mtime 1737948050.726416
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/certifi/__init__.py first seen with mtime 1739147096.0404944
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1737948049.3559675
DEBUG 2025-02-21 06:02:43,975 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_bisect.cpython-313-darwin.so first seen with mtime 1737256138.6369092
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/expressions.py first seen with mtime 1737948049.752932
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/feaLib/location.py first seen with mtime 1737948048.5091753
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/_h_d_m_x.py first seen with mtime 1737948048.5150845
DEBUG 2025-02-21 06:02:43,975 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ctypes/util.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/__init__.py first seen with mtime 1737948048.1274323
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/css/properties.py first seen with mtime 1737948050.7239718
DEBUG 2025-02-21 06:02:43,975 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/roundTools.py first seen with mtime 1737948048.4783092
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/contrib/__init__.py first seen with mtime 1739147095.199127
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/binascii.cpython-313-darwin.so first seen with mtime 1737256140.3004665
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/context.py first seen with mtime 1737948049.7769668
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/__init__.py first seen with mtime 1738129506.275492
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/varLib/builder.py first seen with mtime 1737948048.4935572
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/forms/models.py first seen with mtime 1737948049.7604268
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/formatting_structure/boxes.py first seen with mtime 1737948050.726239
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/PIL/_version.py first seen with mtime 1737948048.299354
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_decimal.cpython-313-darwin.so first seen with mtime 1737256139.167906
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/layout/inline.py first seen with mtime 1737948050.7279403
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/hashers.py first seen with mtime 1737948049.2954533
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ctypes/macholib/framework.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/views/generic/dates.py first seen with mtime 1737948049.795382
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/otTables.py first seen with mtime 1737948048.5157921
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/contrib/_appengine_environ.py first seen with mtime 1739147095.1995277
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1737948049.2366061
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/queues.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/conf/locale/__init__.py first seen with mtime 1737948049.0522745
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/base.py first seen with mtime 1737948049.7521954
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/brotli.py first seen with mtime 1737948048.0797362
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/base/validation.py first seen with mtime 1737948049.7422745
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/views/decorators/cache.py first seen with mtime 1737948049.7940185
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/feaLib/__init__.py first seen with mtime 1737948048.5085263
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/util/request.py first seen with mtime 1739147095.2030213
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/sql/where.py first seen with mtime 1737948049.7589319
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/tinycss2/nth.py first seen with mtime 1737948048.1135712
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/layout/absolute.py first seen with mtime 1737948050.7268074
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/pdf/fonts.py first seen with mtime 1737948050.7303338
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/pprint.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/checks/files.py first seen with mtime 1737948049.7252934
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/urls.py first seen with mtime 1739425061.571441
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/trsock.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/fixedTools.py first seen with mtime 1737948048.4784992
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/operations/models.py first seen with mtime 1737948049.7514293
DEBUG 2025-02-21 06:02:43,976 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_hashlib.cpython-313-darwin.so first seen with mtime 1737256139.2215936
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/loader_tags.py first seen with mtime 1737948049.7782037
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/V_A_R_C_.py first seen with mtime 1737948048.523994
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/ddl_references.py first seen with mtime 1737948049.7405024
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/fields/mixins.py first seen with mtime 1737948049.75507
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/lazyTools.py first seen with mtime 1737948048.4796495
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/inventory/admin.py first seen with mtime 1739328086.8299546
DEBUG 2025-02-21 06:02:43,976 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/asgiref/__init__.py first seen with mtime 1737948049.0226576
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/pycparser/yacctab.py first seen with mtime 1737948048.1900403
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/views.py first seen with mtime 1737948049.2970824
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/files/move.py first seen with mtime 1737948049.7280312
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/files/base.py first seen with mtime 1737948049.72763
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/configparser.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/varLib/mvar.py first seen with mtime 1737948048.4946375
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/transports.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1737948048.1292562
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/messages/constants.py first seen with mtime 1737948049.5618992
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/V_O_R_G_.py first seen with mtime 1737948048.5135837
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/urls/exceptions.py first seen with mtime 1737948049.7845423
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/json/scanner.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/packages/six.py first seen with mtime 1739147095.201363
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/PIL/_typing.py first seen with mtime 1737948048.2986832
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_pickle.cpython-313-darwin.so first seen with mtime 1737256139.5394514
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1737948049.7512949
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/forms/fields.py first seen with mtime 1737948049.75982
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/sbixGlyph.py first seen with mtime 1737948048.5260968
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/queue.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/fields/json.py first seen with mtime 1737948049.754945
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_opcode.cpython-313-darwin.so first seen with mtime 1737256139.512803
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/varLib/multiVarStore.py first seen with mtime 1737948048.4963355
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/protocols.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/util/ssltransport.py first seen with mtime 1739147095.2039537
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/config/__init__.py first seen with mtime 1737948048.490094
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/parse.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/cloudinary/cache/adapter/__init__.py first seen with mtime 1739345544.7483883
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/pdf/pdfa.py first seen with mtime 1737948050.7312112
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/query.py first seen with mtime 1737948049.753834
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/__init__.py first seen with mtime 1737948048.517458
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/varLib/errors.py first seen with mtime 1737948048.4948254
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/util/ssl_.py first seen with mtime 1739147095.203524
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/urls.py first seen with mtime 1739774746.9263108
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/utils/functional.py first seen with mtime 1737948049.7881353
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/base/introspection.py first seen with mtime 1737948049.741837
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1737948049.750907
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1737948048.1290162
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/decorators.py first seen with mtime 1737948049.1161952
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/apps.py first seen with mtime 1738129506.2757084
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/plistlib/__init__.py first seen with mtime 1737948048.4834611
DEBUG 2025-02-21 06:02:43,977 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/tinyhtml5/constants.py first seen with mtime 1737948048.0885253
DEBUG 2025-02-21 06:02:43,977 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/re/_parser.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/socketserver.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/colorLib/errors.py first seen with mtime 1737948048.5302248
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1737948049.116318
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/options.py first seen with mtime 1737948049.1171565
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/__init__.py first seen with mtime 1737790058.268361
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/unicodedata.cpython-313-darwin.so first seen with mtime 1737256140.6194503
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/admin.py first seen with mtime 1739322278.5296564
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/pycparser/plyparser.py first seen with mtime 1737948048.1898036
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/varLib/mutator.py first seen with mtime 1737948048.4932108
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/css/validation/expanders.py first seen with mtime 1737948050.725042
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ctypes/_endian.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/graph.py first seen with mtime 1737948049.7490249
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/aggregates.py first seen with mtime 1737948049.7520123
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/base64mime.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/humanize/apps.py first seen with mtime 1737948049.507917
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/cloudinary/uploader.py first seen with mtime 1739345544.7467027
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/charset.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/select.cpython-313-darwin.so first seen with mtime 1737256140.5385737
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/management/__init__.py first seen with mtime 1737948049.7324314
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1737948049.3519826
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/base/creation.py first seen with mtime 1737948049.741429
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/base_futures.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/zoneinfo/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:43,978 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_bz2.cpython-313-darwin.so first seen with mtime 1737256138.6899471
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/encodings/__init__.py first seen with mtime 1737948048.4722235
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/handlers/exception.py first seen with mtime 1737948049.7305515
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/messages/middleware.py first seen with mtime 1737948049.5621505
DEBUG 2025-02-21 06:02:43,978 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/feaLib/lookupDebugInfo.py first seen with mtime 1737948048.508653
